user_id,name,gender,age,city,region,registration_date,primary_app,preferred_device,credit_score,monthly_income_uzs,identity_verified,historical_tx_count
U001305,Lola Davlatov,F,54,Samarkand,Samarkand,2023-02-27,Kapitalbank Mobile,Android,580,3975005,1,610
U001306,Barno Davlatov,F,31,Andijan,Andijan,2019-11-06,TBC Uzbekistan,Android,414,2373117,0,295
U001307,Mahliyo Xoliqov,F,30,Qarshi,Qashqadaryo,2020-02-26,Payme,Android,494,6408336,1,261
U001308,Ravshan Boymurodov,M,40,Samarkand,Samarkand,2023-07-30,Ipak Yo'li,Android,592,5814361,1,7
U001309,Zulfiya Qodirov,F,64,Namangan,Namangan,2023-05-29,Click,Android,703,1945414,1,770
U001310,Nodira Toshmatov,F,46,Tashkent,Tashkent City,2021-12-28,Uzum Bank,Web,703,2178609,1,144
U001311,Jasur Boymurodov,M,36,Nukus,Karakalpakstan,2022-01-17,Anorbank,Web,801,1380812,1,428
U001312,Ulugbek Ergashev,M,60,Bukhara,Bukhara,2022-07-02,Kapitalbank Mobile,Android,608,3933948,1,469
U001313,Shahnoza Ergashev,F,64,Bukhara,Bukhara,2023-02-11,Click,iOS,500,5361744,1,680
U001314,Robiya Ergashev,F,66,Samarkand,Samarkand,2020-02-27,Ipak Yo'li,Android,542,2685224,1,99
U001315,Nasiba Sobirov,F,34,Termez,Surxondaryo,2019-05-06,Kapitalbank Mobile,Android,536,3021883,1,99
U001316,Kamola Nazarov,F,56,Nukus,Karakalpakstan,2019-12-04,Hamkorbank,iOS,501,10995333,1,796
U001317,Sarvinoz Ergashev,F,49,Guliston,Sirdaryo,2020-10-13,TBC Uzbekistan,Android,595,6138040,0,436
U001318,Behruz Sobirov,M,42,Andijan,Andijan,2020-03-06,Uzum Bank,Android,601,7857133,1,145
U001319,Doniyor Karimov,M,39,Bukhara,Bukhara,2021-08-15,TBC Uzbekistan,Android,409,911682,1,782
U001320,Asliddin Mirzayev,M,24,Bukhara,Bukhara,2019-09-10,Ipak Yo'li,iOS,680,4860193,1,562
U001321,Ravshan Sobirov,M,32,Guliston,Sirdaryo,2021-11-18,Ipak Yo'li,iOS,329,4069769,1,347
U001322,Sarvinoz Karimov,F,47,Qarshi,Qashqadaryo,2022-07-20,Ipak Yo'li,Android,523,1651314,0,164
U001323,Dilnoza Mirzayev,F,65,Namangan,Namangan,2019-06-30,Hamkorbank,Android,687,1870908,1,622
U001324,Dilshod Umarov,M,64,Qarshi,Qashqadaryo,2020-06-07,Hamkorbank,Android,622,3070073,1,618
U001325,Kamol Toshmatov,M,28,Fergana,Fergana,2021-09-10,Uzum Bank,Android,507,1564499,1,564
U001326,Robiya Ergashev,F,54,Samarkand,Samarkand,2019-05-01,Anorbank,Android,786,2167431,1,605
U001327,Barno Boymurodov,F,22,Termez,Surxondaryo,2022-04-29,Click,iOS,497,2653307,1,272
U001328,Dilnoza Xoliqov,F,54,Samarkand,Samarkand,2022-10-07,Ipak Yo'li,iOS,309,4937575,1,660
U001329,Ulugbek Xasanov,M,36,Bukhara,Bukhara,2020-10-21,Uzum Bank,iOS,604,2290292,1,664
U001330,Nozima Boymurodov,F,42,Termez,Surxondaryo,2019-01-17,Kapitalbank Mobile,Android,336,2676260,1,74
U001331,Dilfuza Ahmedov,F,56,Nukus,Karakalpakstan,2021-07-02,Uzum Bank,iOS,450,6471216,1,354
U001332,Dilfuza Ahmedov,F,40,Bukhara,Bukhara,2023-05-05,Ipak Yo'li,Web,624,1214348,1,672
U001333,Sitora Toshmatov,F,61,Tashkent,Tashkent City,2020-06-17,Uzum Bank,Android,494,4011377,1,307
U001334,Barno Salimov,F,46,Qarshi,Qashqadaryo,2023-03-30,Kapitalbank Mobile,Android,619,4421173,1,273
U001335,Ravshan Ergashev,M,71,Termez,Surxondaryo,2023-05-08,Ipak Yo'li,Web,411,4494525,1,530
U001336,Firdavs Umarov,M,52,Bukhara,Bukhara,2020-05-27,Click,iOS,653,2590756,0,77
U001337,Sherzod Boymurodov,M,34,Andijan,Andijan,2021-12-29,Click,Android,347,1847521,1,171
U001338,Mahliyo Nazarov,F,59,Andijan,Andijan,2019-03-18,Ipak Yo'li,iOS,708,8710000,1,155
U001339,Maftuna Toshmatov,F,40,Jizzakh,Jizzakh,2021-10-03,Payme,Android,492,2093559,0,725
U001340,Behruz Salimov,M,46,Urgench,Xorazm,2023-05-25,Hamkorbank,Android,733,1790590,1,191
U001341,Sherzod Ahmedov,M,25,Namangan,Namangan,2023-09-20,Uzum Bank,iOS,449,3542680,1,53
U001342,Zafar Yusupov,M,24,Fergana,Fergana,2019-12-31,Ipak Yo'li,iOS,780,2246311,1,419
U001343,Kamol Ahmedov,M,49,Guliston,Sirdaryo,2022-04-28,Payme,Android,435,6574807,0,717
U001344,Mohira Ergashev,F,28,Andijan,Andijan,2019-05-01,Anorbank,Android,334,2985174,1,52
U001345,Nozima Ergashev,F,71,Samarkand,Samarkand,2020-05-25,Anorbank,USSD,555,7106764,1,433
U001346,Ibrohim Ergashev,M,64,Namangan,Namangan,2023-03-05,Kapitalbank Mobile,iOS,698,4581506,1,783
U001347,Timur Qodirov,M,55,Qarshi,Qashqadaryo,2022-03-17,TBC Uzbekistan,Android,644,2772741,1,535
U001348,Feruza Ergashev,F,57,Guliston,Sirdaryo,2020-12-16,Payme,Android,689,6828964,1,464
U001349,Nasiba Xoliqov,F,50,Namangan,Namangan,2023-10-21,Anorbank,iOS,647,2368509,1,765
U001350,Asliddin Rahimov,M,21,Tashkent,Tashkent City,2022-10-16,Anorbank,Android,451,2888325,1,50
U001351,Alisher Karimov,M,39,Bukhara,Bukhara,2019-02-12,Anorbank,Android,641,4807890,1,768
U001352,Timur Yusupov,M,44,Andijan,Andijan,2019-05-26,Hamkorbank,USSD,561,4009785,0,145
U001353,Eldor Ahmedov,M,67,Samarkand,Samarkand,2022-02-17,Ipak Yo'li,iOS,464,2336259,1,682
U001354,Robiya Davlatov,F,29,Tashkent,Tashkent City,2023-05-20,Click,USSD,571,1392294,1,601
U001355,Mohira Davlatov,F,44,Qarshi,Qashqadaryo,2019-10-14,TBC Uzbekistan,Android,543,3461066,1,611
U001356,Mohira Xoliqov,F,36,Urgench,Xorazm,2021-09-09,Uzum Bank,Android,719,2262548,1,320
U001357,Timur Ergashev,M,25,Bukhara,Bukhara,2023-01-30,Hamkorbank,USSD,488,3562813,1,455
U001358,Sardor Karimov,M,23,Fergana,Fergana,2023-04-23,TBC Uzbekistan,Web,482,2718767,1,428
U001359,Nodir Qodirov,M,37,Fergana,Fergana,2022-03-15,Click,iOS,466,2275551,1,180
U001360,Nodira Xasanov,F,22,Termez,Surxondaryo,2023-12-30,Uzum Bank,Android,777,2979838,1,777
U001361,Shahnoza Qodirov,F,21,Guliston,Sirdaryo,2023-09-07,Ipak Yo'li,iOS,472,3349155,1,352
U001362,Behruz Xoliqov,M,36,Jizzakh,Jizzakh,2023-03-03,Uzum Bank,Android,705,5310939,0,593
U001363,Sitora Davlatov,F,28,Namangan,Namangan,2022-05-06,Anorbank,Web,426,4511710,1,462
U001364,Ibrohim Toshmatov,M,47,Guliston,Sirdaryo,2023-12-04,Hamkorbank,iOS,610,12297756,1,53
U001365,Sitora Toshmatov,F,18,Tashkent,Tashkent City,2019-02-01,Click,Android,581,3809982,1,194
U001366,Dilshod Salimov,M,34,Guliston,Sirdaryo,2019-06-13,Kapitalbank Mobile,Android,698,2337318,1,786
U001367,Robiya Rahimov,F,42,Samarkand,Samarkand,2021-07-20,Kapitalbank Mobile,Android,680,3167637,1,482
U001368,Kamola Mirzayev,F,70,Samarkand,Samarkand,2022-05-09,Kapitalbank Mobile,iOS,559,4922206,0,280
U001369,Zafar Toshmatov,M,52,Samarkand,Samarkand,2023-07-08,Uzum Bank,Android,485,6390537,1,450
U001370,Nodir Qodirov,M,65,Samarkand,Samarkand,2022-05-23,Anorbank,iOS,744,7827514,1,426
U001371,Bobur Xoliqov,M,36,Nukus,Karakalpakstan,2020-02-28,Ipak Yo'li,Android,473,1901342,1,574
U001372,Dilshod Salimov,M,42,Qarshi,Qashqadaryo,2023-07-17,Anorbank,iOS,300,7547129,1,744
U001373,Zulfiya Xoliqov,F,40,Termez,Surxondaryo,2019-06-01,Uzum Bank,iOS,326,3404678,1,504
U001374,Mahliyo Nazarov,F,65,Tashkent,Tashkent City,2019-06-23,Kapitalbank Mobile,Android,356,2006902,1,121
U001375,Dilnoza Salimov,F,69,Namangan,Namangan,2022-08-06,Payme,Android,621,3097192,1,691
U001376,Asliddin Sobirov,M,69,Samarkand,Samarkand,2023-10-25,Anorbank,Android,815,7237067,1,108
U001377,Ozoda Yusupov,F,58,Samarkand,Samarkand,2021-07-06,Uzum Bank,Web,305,4604933,0,335
U001378,Eldor Mirzayev,M,45,Termez,Surxondaryo,2019-09-04,TBC Uzbekistan,Android,456,1691366,1,183
U001379,Bobur Salimov,M,47,Qarshi,Qashqadaryo,2019-03-28,Kapitalbank Mobile,Android,560,1698995,0,461
U001380,Robiya Xasanov,F,70,Bukhara,Bukhara,2023-11-23,Click,Android,735,1670939,1,755
U001381,Asliddin Ergashev,M,33,Namangan,Namangan,2020-05-25,Ipak Yo'li,Android,455,2256556,1,484
U001382,Nasiba Qodirov,F,36,Guliston,Sirdaryo,2022-03-12,Click,iOS,620,3666482,1,8
U001383,Firdavs Xasanov,M,66,Fergana,Fergana,2020-08-19,Uzum Bank,Android,519,1780784,1,278
U001384,Sanjar Toshmatov,M,38,Bukhara,Bukhara,2020-01-27,TBC Uzbekistan,USSD,850,2706800,1,190
U001385,Feruza Sobirov,F,30,Guliston,Sirdaryo,2022-05-03,TBC Uzbekistan,iOS,567,8117194,1,529
U001386,Nodira Xasanov,F,48,Bukhara,Bukhara,2022-09-10,Uzum Bank,iOS,592,9239131,1,306
U001387,Feruza Yusupov,F,35,Namangan,Namangan,2021-05-10,Payme,Android,560,8873301,0,264
U001388,Nodir Yusupov,M,66,Termez,Surxondaryo,2021-07-15,Hamkorbank,Android,500,1192224,1,754
U001389,Mirzo Nazarov,M,67,Fergana,Fergana,2021-06-08,Uzum Bank,Android,663,9554347,1,622
U001390,Doniyor Davlatov,M,34,Tashkent,Tashkent City,2021-12-15,Payme,Web,410,3697960,1,433
U001391,Sherzod Xasanov,M,46,Urgench,Xorazm,2023-01-12,Hamkorbank,USSD,309,3667626,1,726
U001392,Mohira Ahmedov,F,71,Bukhara,Bukhara,2022-07-21,Ipak Yo'li,Android,531,6488976,1,563
U001393,Ravshan Umarov,M,58,Termez,Surxondaryo,2020-05-23,Uzum Bank,USSD,647,5337932,1,202
U001394,Sardor Ahmedov,M,29,Andijan,Andijan,2020-03-26,Uzum Bank,iOS,480,1140601,1,285
U001395,Sanjar Xasanov,M,49,Urgench,Xorazm,2022-05-12,Uzum Bank,iOS,572,2423670,0,468
U001396,Alisher Xoliqov,M,51,Jizzakh,Jizzakh,2022-03-23,Click,USSD,403,2809824,1,283
U001397,Nozima Boymurodov,F,53,Urgench,Xorazm,2020-11-01,Ipak Yo'li,USSD,677,1575547,1,688
U001398,Sitora Karimov,F,19,Guliston,Sirdaryo,2023-03-11,Payme,iOS,628,6366545,1,320
U001399,Zulfiya Xoliqov,F,34,Fergana,Fergana,2021-02-02,TBC Uzbekistan,iOS,552,8298881,1,467
U001400,Barno Umarov,F,64,Tashkent,Tashkent City,2020-09-05,Hamkorbank,iOS,570,3477889,1,48
U001401,Ibrohim Ahmedov,M,31,Fergana,Fergana,2021-10-11,Uzum Bank,Android,382,4186724,1,336
U001402,Eldor Sobirov,M,34,Nukus,Karakalpakstan,2019-12-18,Payme,Android,388,3476386,1,242
U001403,Dilnoza Davlatov,F,35,Termez,Surxondaryo,2022-06-23,Anorbank,Web,535,3714540,1,555
U001404,Dilshod Boymurodov,M,27,Bukhara,Bukhara,2023-06-26,Kapitalbank Mobile,Android,611,6843998,1,704
U001405,Maftuna Boymurodov,F,26,Termez,Surxondaryo,2023-09-21,Uzum Bank,Android,617,1213445,1,321
U001406,Ibrohim Yusupov,M,36,Nukus,Karakalpakstan,2021-03-26,TBC Uzbekistan,Android,506,4685276,1,23
U001407,Kamol Davlatov,M,65,Termez,Surxondaryo,2020-05-05,TBC Uzbekistan,iOS,639,3524981,1,382
U001408,Mirzo Rahimov,M,18,Nukus,Karakalpakstan,2021-05-24,Kapitalbank Mobile,Android,720,2281150,1,345
U001409,Bobur Toshmatov,M,33,Andijan,Andijan,2019-07-09,Hamkorbank,Web,539,2587653,1,794
U001410,Kamola Karimov,F,21,Bukhara,Bukhara,2022-05-03,Click,iOS,587,10508508,1,129
U001411,Ulugbek Ergashev,M,48,Urgench,Xorazm,2021-02-21,TBC Uzbekistan,Android,525,1578164,1,303
U001412,Ravshan Xoliqov,M,31,Tashkent,Tashkent City,2019-08-11,Kapitalbank Mobile,Android,534,3163340,1,37
U001413,Jasur Sobirov,M,60,Bukhara,Bukhara,2021-09-24,Uzum Bank,Android,570,9304098,1,725
U001414,Eldor Yusupov,M,49,Nukus,Karakalpakstan,2022-08-04,Anorbank,Android,754,1633434,1,621
U001415,Maftuna Ergashev,F,60,Samarkand,Samarkand,2020-02-21,Click,Android,659,2661962,1,593
U001416,Gulnora Umarov,F,52,Guliston,Sirdaryo,2021-01-08,Kapitalbank Mobile,Android,649,3589987,0,488
U001417,Barno Xasanov,F,41,Andijan,Andijan,2023-06-14,Payme,iOS,495,4483298,1,336
U001418,Sardor Salimov,M,64,Bukhara,Bukhara,2022-07-19,Kapitalbank Mobile,Android,442,3335343,1,625
U001419,Behruz Rahimov,M,43,Namangan,Namangan,2022-12-28,Uzum Bank,Android,596,2045300,1,721
U001420,Doniyor Qodirov,M,69,Bukhara,Bukhara,2021-03-31,Click,USSD,699,4577735,1,137
U001421,Nodir Sobirov,M,71,Qarshi,Qashqadaryo,2021-06-19,Ipak Yo'li,Web,756,3294983,1,120
U001422,Zulfiya Toshmatov,F,49,Nukus,Karakalpakstan,2021-06-26,Anorbank,Android,300,5100898,0,511
U001423,Nilufar Mirzayev,F,54,Bukhara,Bukhara,2021-04-01,Click,iOS,843,6092018,1,762
U001424,Nozima Umarov,F,31,Jizzakh,Jizzakh,2019-09-21,Uzum Bank,Android,600,1434791,0,517
U001425,Sherzod Nazarov,M,61,Qarshi,Qashqadaryo,2019-03-16,Uzum Bank,iOS,659,6505453,1,565
U001426,Sanjar Xoliqov,M,54,Andijan,Andijan,2023-02-27,Click,Web,341,3004122,1,262
U001427,Nilufar Karimov,F,66,Fergana,Fergana,2021-09-06,TBC Uzbekistan,iOS,521,5742470,1,437
U001428,Mirzo Toshmatov,M,32,Qarshi,Qashqadaryo,2021-08-29,Payme,iOS,648,4707167,1,115
U001429,Mohira Yusupov,F,60,Samarkand,Samarkand,2021-12-23,Click,Web,409,10646299,1,358
U001430,Timur Umarov,M,43,Urgench,Xorazm,2021-01-22,Payme,Android,300,3513158,1,706
U001431,Shahnoza Ahmedov,F,27,Namangan,Namangan,2023-06-16,Kapitalbank Mobile,iOS,590,2747725,1,743
U001432,Zulfiya Toshmatov,F,27,Tashkent,Tashkent City,2021-05-07,Kapitalbank Mobile,Android,544,2572770,1,474
U001433,Mahliyo Boymurodov,F,48,Fergana,Fergana,2021-07-03,Kapitalbank Mobile,Android,722,1878561,1,647
U001434,Alisher Qodirov,M,35,Jizzakh,Jizzakh,2021-08-27,Anorbank,iOS,530,5683823,1,361
U001435,Feruza Ahmedov,F,23,Termez,Surxondaryo,2019-10-15,Kapitalbank Mobile,Android,539,1807439,1,439
U001436,Feruza Yusupov,F,41,Namangan,Namangan,2019-11-13,Hamkorbank,Android,633,5653980,1,286
U001437,Zulfiya Karimov,F,53,Andijan,Andijan,2019-11-25,Hamkorbank,Android,674,3060764,1,652
U001438,Asliddin Ergashev,M,35,Qarshi,Qashqadaryo,2020-04-08,Payme,USSD,464,1215101,1,40
U001439,Ravshan Salimov,M,69,Bukhara,Bukhara,2019-10-19,Click,Android,663,8548244,0,446
U001440,Dilnoza Yusupov,F,60,Urgench,Xorazm,2020-02-14,Click,Android,487,800000,1,244
U001441,Zafar Xoliqov,M,45,Namangan,Namangan,2023-09-09,Click,Android,551,3332449,1,582
U001442,Eldor Umarov,M,68,Bukhara,Bukhara,2020-10-20,Click,Web,630,4027469,1,422
U001443,Ulugbek Yusupov,M,41,Samarkand,Samarkand,2022-12-18,Uzum Bank,Android,651,877335,1,509
U001444,Ulugbek Ahmedov,M,25,Termez,Surxondaryo,2020-12-18,Anorbank,iOS,588,4560878,1,578
U001445,Alisher Sobirov,M,19,Tashkent,Tashkent City,2023-02-14,TBC Uzbekistan,Android,420,2341730,1,155
U001446,Mirzo Yusupov,M,68,Urgench,Xorazm,2022-10-06,Payme,iOS,325,3015156,1,620
U001447,Nodir Xasanov,M,69,Guliston,Sirdaryo,2023-03-14,TBC Uzbekistan,Web,527,7834752,1,173
U001448,Sardor Nazarov,M,57,Samarkand,Samarkand,2020-06-10,Uzum Bank,Android,666,3812919,0,507
U001449,Ibrohim Qodirov,M,23,Samarkand,Samarkand,2019-06-24,Uzum Bank,Android,603,2836086,1,577
U001450,Jasur Qodirov,M,33,Guliston,Sirdaryo,2020-07-16,Anorbank,Android,579,3159732,1,90
U001451,Eldor Mirzayev,M,20,Samarkand,Samarkand,2022-07-05,TBC Uzbekistan,Android,549,10159660,1,224
U001452,Doniyor Qodirov,M,20,Andijan,Andijan,2022-04-09,Ipak Yo'li,Web,587,4461704,1,167
U001453,Bobur Nazarov,M,31,Jizzakh,Jizzakh,2022-07-09,Hamkorbank,Android,430,2059586,1,714
U001454,Timur Ahmedov,M,48,Samarkand,Samarkand,2023-12-18,Payme,Web,643,2611102,1,263
U001455,Ulugbek Nazarov,M,21,Qarshi,Qashqadaryo,2020-02-15,Anorbank,Android,651,1713811,0,425
U001456,Timur Umarov,M,71,Andijan,Andijan,2021-03-21,Anorbank,Android,507,2669088,1,330
U001457,Lola Karimov,F,42,Nukus,Karakalpakstan,2021-06-14,Ipak Yo'li,iOS,602,9184333,1,110
U001458,Alisher Boymurodov,M,32,Guliston,Sirdaryo,2019-09-30,Click,iOS,344,3167563,1,145
U001459,Feruza Ahmedov,F,45,Qarshi,Qashqadaryo,2022-04-23,Hamkorbank,Android,571,1569183,1,612
U001460,Sitora Sobirov,F,60,Namangan,Namangan,2019-03-31,Uzum Bank,USSD,534,4532707,1,300
U001461,Barno Ergashev,F,34,Guliston,Sirdaryo,2023-06-26,Kapitalbank Mobile,Android,701,2765485,1,599
U001462,Nozima Umarov,F,20,Fergana,Fergana,2019-06-11,Click,Web,526,4901831,1,651
U001463,Nilufar Umarov,F,20,Samarkand,Samarkand,2019-07-21,Ipak Yo'li,Android,654,3026248,1,520
U001464,Nilufar Xasanov,F,64,Andijan,Andijan,2019-11-13,Anorbank,Android,503,8330514,1,137
U001465,Dilnoza Rahimov,F,24,Bukhara,Bukhara,2023-06-17,Kapitalbank Mobile,Web,300,2026632,0,727
U001466,Bobur Ahmedov,M,52,Qarshi,Qashqadaryo,2023-04-22,Uzum Bank,Android,522,1739618,1,483
U001467,Lola Qodirov,F,38,Jizzakh,Jizzakh,2023-08-11,Kapitalbank Mobile,iOS,573,6143061,1,596
U001468,Sanjar Sobirov,M,59,Tashkent,Tashkent City,2023-03-01,Payme,Web,568,1051933,1,742
U001469,Zafar Ahmedov,M,21,Urgench,Xorazm,2023-08-13,TBC Uzbekistan,Android,569,3156940,1,617
U001470,Zulfiya Yusupov,F,66,Jizzakh,Jizzakh,2021-05-10,Hamkorbank,iOS,489,5658345,1,377
U001471,Gulnora Umarov,F,55,Guliston,Sirdaryo,2019-01-09,Hamkorbank,iOS,511,938122,1,403
U001472,Firdavs Umarov,M,42,Qarshi,Qashqadaryo,2021-03-10,Payme,Android,414,3638417,0,22
U001473,Sanjar Mirzayev,M,29,Namangan,Namangan,2020-02-08,Ipak Yo'li,Android,310,1426457,1,611
U001474,Feruza Boymurodov,F,70,Samarkand,Samarkand,2020-03-22,Anorbank,Android,537,1157029,1,183
U001475,Sarvinoz Umarov,F,34,Guliston,Sirdaryo,2022-06-15,TBC Uzbekistan,Android,460,1846327,1,341
U001476,Firdavs Sobirov,M,44,Andijan,Andijan,2019-11-01,Ipak Yo'li,Android,679,3135308,1,393
U001477,Shahnoza Rahimov,F,39,Andijan,Andijan,2020-08-10,Hamkorbank,iOS,300,2291571,1,359
U001478,Nodir Umarov,M,30,Termez,Surxondaryo,2020-12-17,Ipak Yo'li,Android,584,6800546,1,762
U001479,Zafar Toshmatov,M,40,Termez,Surxondaryo,2019-04-22,Kapitalbank Mobile,Android,804,3677358,1,480
U001480,Ravshan Rahimov,M,26,Urgench,Xorazm,2022-07-03,Hamkorbank,Web,528,2610102,1,670
U001481,Maftuna Ergashev,F,18,Jizzakh,Jizzakh,2022-10-24,Click,Android,549,1594915,1,605
U001482,Ulugbek Karimov,M,33,Jizzakh,Jizzakh,2021-10-16,Payme,USSD,601,4003737,1,530
U001483,Sherzod Karimov,M,24,Bukhara,Bukhara,2019-02-22,Ipak Yo'li,iOS,610,12038409,1,73
U001484,Behruz Davlatov,M,40,Bukhara,Bukhara,2022-12-07,Anorbank,Web,500,2295643,1,123
U001485,Alisher Xasanov,M,64,Bukhara,Bukhara,2021-03-24,Kapitalbank Mobile,Web,429,2463127,1,387
U001486,Ozoda Salimov,F,26,Qarshi,Qashqadaryo,2020-05-01,Payme,Android,628,1852126,1,668
U001487,Sherzod Xasanov,M,18,Fergana,Fergana,2023-09-26,Payme,iOS,321,7122584,1,10
U001488,Mahliyo Karimov,F,23,Jizzakh,Jizzakh,2023-04-18,Hamkorbank,Android,649,6104134,1,667
U001489,Mirzo Sobirov,M,45,Jizzakh,Jizzakh,2021-03-14,Hamkorbank,iOS,502,2677812,0,401
U001490,Dilshod Umarov,M,32,Urgench,Xorazm,2021-03-19,TBC Uzbekistan,Android,550,2443267,1,438
U001491,Dilshod Umarov,M,44,Tashkent,Tashkent City,2023-07-23,TBC Uzbekistan,Android,486,1986652,1,346
U001492,Timur Xoliqov,M,19,Termez,Surxondaryo,2019-12-15,TBC Uzbekistan,Android,721,2942254,0,383
U001493,Lola Salimov,F,35,Jizzakh,Jizzakh,2021-01-16,Anorbank,Web,579,6453937,1,49
U001494,Bobur Davlatov,M,40,Guliston,Sirdaryo,2021-11-06,Click,Android,511,3588298,1,353
U001495,Sitora Ergashev,F,41,Andijan,Andijan,2020-09-24,Anorbank,iOS,508,7578773,1,283
U001496,Barno Ergashev,F,47,Urgench,Xorazm,2020-07-30,Uzum Bank,USSD,532,2272013,1,335
U001497,Dilshod Toshmatov,M,60,Andijan,Andijan,2019-07-15,Hamkorbank,Android,837,873831,1,225
U001498,Kamol Toshmatov,M,43,Samarkand,Samarkand,2020-05-01,TBC Uzbekistan,Android,391,16709279,1,460
U001499,Shahnoza Karimov,F,63,Andijan,Andijan,2020-10-15,Payme,iOS,679,3980919,1,714
U001500,Bobur Karimov,M,46,Namangan,Namangan,2023-03-09,Uzum Bank,USSD,618,5583850,1,70
U001501,Nodir Rahimov,M,32,Jizzakh,Jizzakh,2020-09-07,Click,Web,734,2182025,1,350
U001502,Timur Salimov,M,30,Bukhara,Bukhara,2019-10-22,Uzum Bank,Android,625,1545329,1,200
U001503,Doniyor Yusupov,M,35,Samarkand,Samarkand,2023-03-25,Payme,USSD,550,3840536,1,70
U001504,Behruz Rahimov,M,50,Fergana,Fergana,2020-10-04,Anorbank,Android,672,1059448,1,608
U001505,Robiya Sobirov,F,31,Fergana,Fergana,2023-08-06,Hamkorbank,Android,577,2981797,1,320
U001506,Shahnoza Boymurodov,F,67,Fergana,Fergana,2019-07-18,Click,Android,640,6463363,1,420
U001507,Shahnoza Sobirov,F,43,Samarkand,Samarkand,2019-02-10,TBC Uzbekistan,iOS,721,4580670,1,513
U001508,Mirzo Xasanov,M,64,Nukus,Karakalpakstan,2023-08-10,Payme,Android,561,4078397,1,158
U001509,Sardor Salimov,M,54,Guliston,Sirdaryo,2019-06-29,Click,iOS,499,9964278,1,733
U001510,Mahliyo Rahimov,F,36,Samarkand,Samarkand,2019-01-16,Uzum Bank,Android,472,4384028,1,717
U001511,Behruz Nazarov,M,30,Urgench,Xorazm,2022-03-19,Uzum Bank,Android,604,1116397,1,698
U001512,Sanjar Rahimov,M,58,Samarkand,Samarkand,2020-08-02,Kapitalbank Mobile,USSD,444,3200544,1,222
U001513,Sarvinoz Umarov,F,35,Bukhara,Bukhara,2021-06-03,Payme,iOS,508,11111201,1,351
U001514,Ravshan Qodirov,M,31,Jizzakh,Jizzakh,2021-01-15,Payme,Android,433,2906939,1,216
U001515,Maftuna Boymurodov,F,68,Namangan,Namangan,2020-06-25,TBC Uzbekistan,iOS,611,10710457,1,506
U001516,Sardor Xoliqov,M,44,Fergana,Fergana,2021-05-28,Hamkorbank,Android,459,6468533,1,235
U001517,Jasur Salimov,M,20,Andijan,Andijan,2020-04-19,Hamkorbank,Android,395,2739231,1,773
U001518,Dilnoza Qodirov,F,44,Qarshi,Qashqadaryo,2020-02-15,Click,Android,416,1830273,1,197
U001519,Kamol Qodirov,M,42,Andijan,Andijan,2020-02-15,TBC Uzbekistan,USSD,481,4291769,1,119
U001520,Dilfuza Nazarov,F,64,Nukus,Karakalpakstan,2019-08-05,Hamkorbank,Android,492,7501199,1,391
U001521,Ravshan Salimov,M,56,Urgench,Xorazm,2021-08-16,TBC Uzbekistan,Android,580,1357411,1,706
U001522,Kamol Davlatov,M,28,Fergana,Fergana,2021-09-28,Kapitalbank Mobile,iOS,530,3762168,1,23
U001523,Dilnoza Nazarov,F,26,Fergana,Fergana,2019-02-01,Anorbank,Android,594,1028323,1,677
U001524,Feruza Karimov,F,50,Urgench,Xorazm,2021-04-18,Kapitalbank Mobile,Android,604,2854818,1,650
U001525,Mohira Karimov,F,20,Nukus,Karakalpakstan,2022-09-10,Uzum Bank,Android,638,1296830,1,731
U001526,Shahnoza Salimov,F,35,Urgench,Xorazm,2019-01-03,Uzum Bank,Web,321,4904261,1,443
U001527,Nilufar Boymurodov,F,25,Termez,Surxondaryo,2020-07-02,Kapitalbank Mobile,Android,414,2314894,1,773
U001528,Nilufar Ahmedov,F,19,Jizzakh,Jizzakh,2023-10-20,Hamkorbank,Android,616,7011731,1,322
U001529,Firdavs Toshmatov,M,67,Nukus,Karakalpakstan,2021-02-17,Payme,iOS,575,2530629,1,131
U001530,Dilnoza Nazarov,F,22,Fergana,Fergana,2019-01-31,Anorbank,Android,667,2396045,1,15
U001531,Mohira Davlatov,F,18,Samarkand,Samarkand,2021-08-19,Uzum Bank,Android,364,1327986,1,448
U001532,Bobur Yusupov,M,68,Samarkand,Samarkand,2021-01-19,Payme,iOS,492,4425542,1,46
U001533,Gulnora Umarov,F,28,Samarkand,Samarkand,2020-01-21,Uzum Bank,iOS,514,4702167,1,132
U001534,Bobur Nazarov,M,62,Qarshi,Qashqadaryo,2019-05-14,TBC Uzbekistan,iOS,569,6150968,1,768
U001535,Sanjar Sobirov,M,19,Namangan,Namangan,2023-06-01,Ipak Yo'li,Android,554,5185590,1,216
U001536,Alisher Xoliqov,M,26,Namangan,Namangan,2023-01-23,Anorbank,Android,606,4452763,1,135
U001537,Zulfiya Toshmatov,F,23,Qarshi,Qashqadaryo,2022-05-29,TBC Uzbekistan,Android,536,5004180,1,635
U001538,Sanjar Yusupov,M,56,Andijan,Andijan,2019-02-02,Kapitalbank Mobile,Web,714,5316747,1,251
U001539,Doniyor Umarov,M,51,Samarkand,Samarkand,2023-05-08,Hamkorbank,iOS,752,6033679,1,703
U001540,Kamol Rahimov,M,43,Fergana,Fergana,2021-05-13,Payme,Android,415,1399646,1,224
